inchi,smiles,Boronic acid_E,Boronic acid_ES_root_dipole,Boronic acid_ES_root_electronic_spatial_extent,Boronic acid_ES_root_molar_volume,Boronic acid_E_scf,Boronic acid_E_thermal_correction,Boronic acid_E_zpe,Boronic acid_G,Boronic acid_G_thermal_correction,Boronic acid_H,Boronic acid_H_thermal_correction,Boronic acid_charge,Boronic acid_converged,Boronic acid_dipole,Boronic acid_electronegativity,Boronic acid_electronic_spatial_extent,Boronic acid_hardness,Boronic acid_homo_energy,Boronic acid_lumo_energy,Boronic acid_molar_mass,Boronic acid_molar_volume,Boronic acid_multiplicity,Boronic acid_number_of_atoms,Boronic acid_zero_point_correction,Boronic acid_min_can,Boronic acid_min_APT_charge,Boronic acid_min_ES_root_Mulliken_charge,Boronic acid_min_ES_root_NPA_Rydberg,Boronic acid_min_ES_root_NPA_charge,Boronic acid_min_ES_root_NPA_core,Boronic acid_min_ES_root_NPA_total,Boronic acid_min_ES_root_NPA_valence,Boronic acid_min_Mulliken_charge,Boronic acid_min_NMR_anisotropy,Boronic acid_min_NMR_shift,Boronic acid_min_NPA_Rydberg,Boronic acid_min_NPA_charge,Boronic acid_min_NPA_core,Boronic acid_min_NPA_total,Boronic acid_min_NPA_valence,Boronic acid_min_VBur,Boronic acid_max_can,Boronic acid_max_APT_charge,Boronic acid_max_ES_root_Mulliken_charge,Boronic acid_max_ES_root_NPA_Rydberg,Boronic acid_max_ES_root_NPA_charge,Boronic acid_max_ES_root_NPA_core,Boronic acid_max_ES_root_NPA_total,Boronic acid_max_ES_root_NPA_valence,Boronic acid_max_Mulliken_charge,Boronic acid_max_NMR_anisotropy,Boronic acid_max_NMR_shift,Boronic acid_max_NPA_Rydberg,Boronic acid_max_NPA_charge,Boronic acid_max_NPA_core,Boronic acid_max_NPA_total,Boronic acid_max_NPA_valence,Boronic acid_max_VBur,Boronic acid_C_can,Boronic acid_C_APT_charge,Boronic acid_C_ES_root_Mulliken_charge,Boronic acid_C_ES_root_NPA_Rydberg,Boronic acid_C_ES_root_NPA_charge,Boronic acid_C_ES_root_NPA_core,Boronic acid_C_ES_root_NPA_total,Boronic acid_C_ES_root_NPA_valence,Boronic acid_C_Mulliken_charge,Boronic acid_C_NMR_anisotropy,Boronic acid_C_NMR_shift,Boronic acid_C_NPA_Rydberg,Boronic acid_C_NPA_charge,Boronic acid_C_NPA_core,Boronic acid_C_NPA_total,Boronic acid_C_NPA_valence,Boronic acid_C_VBur,Boronic acid_C_labels,Boronic acid_B_can,Boronic acid_B_APT_charge,Boronic acid_B_ES_root_Mulliken_charge,Boronic acid_B_ES_root_NPA_Rydberg,Boronic acid_B_ES_root_NPA_charge,Boronic acid_B_ES_root_NPA_core,Boronic acid_B_ES_root_NPA_total,Boronic acid_B_ES_root_NPA_valence,Boronic acid_B_Mulliken_charge,Boronic acid_B_NMR_anisotropy,Boronic acid_B_NMR_shift,Boronic acid_B_NPA_Rydberg,Boronic acid_B_NPA_charge,Boronic acid_B_NPA_core,Boronic acid_B_NPA_total,Boronic acid_B_NPA_valence,Boronic acid_B_VBur,Boronic acid_B_labels,Boronic acid_O1_can,Boronic acid_O1_APT_charge,Boronic acid_O1_ES_root_Mulliken_charge,Boronic acid_O1_ES_root_NPA_Rydberg,Boronic acid_O1_ES_root_NPA_charge,Boronic acid_O1_ES_root_NPA_core,Boronic acid_O1_ES_root_NPA_total,Boronic acid_O1_ES_root_NPA_valence,Boronic acid_O1_Mulliken_charge,Boronic acid_O1_NMR_anisotropy,Boronic acid_O1_NMR_shift,Boronic acid_O1_NPA_Rydberg,Boronic acid_O1_NPA_charge,Boronic acid_O1_NPA_core,Boronic acid_O1_NPA_total,Boronic acid_O1_NPA_valence,Boronic acid_O1_VBur,Boronic acid_O1_labels,Boronic acid_O2_can,Boronic acid_O2_APT_charge,Boronic acid_O2_ES_root_Mulliken_charge,Boronic acid_O2_ES_root_NPA_Rydberg,Boronic acid_O2_ES_root_NPA_charge,Boronic acid_O2_ES_root_NPA_core,Boronic acid_O2_ES_root_NPA_total,Boronic acid_O2_ES_root_NPA_valence,Boronic acid_O2_Mulliken_charge,Boronic acid_O2_NMR_anisotropy,Boronic acid_O2_NMR_shift,Boronic acid_O2_NPA_Rydberg,Boronic acid_O2_NPA_charge,Boronic acid_O2_NPA_core,Boronic acid_O2_NPA_total,Boronic acid_O2_NPA_valence,Boronic acid_O2_VBur,Boronic acid_O2_labels
"InChI=1S/C7H6BF3O2/c9-7(10,11)5-1-3-6(4-2-5)8(12)13/h1-4,12-13H",OB(c1ccc(cc1)C(F)(F)F)O,-744.5921949622235,4.006821353004185,3045.098051682417,1422.815262818547,-744.6837175524907,0.1423189424492906,-744.6036319566414,-744.6431017625263,0.09141114214649129,-744.5912499622234,0.1432638395933837,0,1,1.286176979716262,0.1520166382580643,3102.91622102538,0.114519908699375,-0.2665365469574393,-0.03749672955868926,189.9284,1143.020782550567,1,19,0.1308818451754264,OB(c1ccc(cc1)C(F)(F)F)O,-0.7896957759039391,-0.583028474938161,0.001246456945110621,-0.895039338806283,0,0.5110708675863452,0.5092637814765666,-0.5748547969663572,8.15896465596521,23.95082885359398,0.001119542622318863,-0.8907752180814476,0,0.507618355253378,0.5058450398059029,0.307721325016123,OB(c1ccc(cc1)C(F)(F)F)O,1.76274269821987,0.8070044560385956,0.0697017715274447,1.107463770662304,1.99993,9.36482874599637,7.358463603201022,0.8153672924290745,199.6142487603115,278.3617986456777,0.06882028559069413,1.134067491992738,1.99993,9.362954859367505,7.356621488099603,0.670901738449024,OB(c1ccc(cc1)C(F)(F)F)O,-0.3011036933694312,0.02260068830270695,0.01976811466884817,-0.4230710285590694,1.999012057118139,6.42307102855907,4.404291885331151,0.01479844988102975,199.6142487603115,65.35918683085337,0.01708634314140348,-0.403209594117041,1.998961028559069,6.403209594117041,4.387171193857498,0.6548089431407489,C,OB(c1ccc(cc1)C(F)(F)F)O,1.313544049230291,0.3750581511251808,0.02569765512831445,1.052536420176617,1.999238685850236,3.947463579823383,1.922527238844832,0.4259039754770178,18.52676682860438,86.84192735520523,0.02501708394692618,1.134067491992738,1.999208685850236,3.865932508007262,1.8417067382101,0.553229349656942,B,OB(c1ccc(cc1)C(F)(F)F)O,-0.7896811246273854,-0.583028474938161,0.009731999134858968,-0.895039338806283,1.999751028559069,8.895039338806283,6.885557339671424,-0.5748547969663572,70.89245382686349,228.1035763035828,0.009597141930206037,-0.8907752180814476,1.999751028559069,8.890775218081448,6.881427047592172,0.4024939518131884,O,OB(c1ccc(cc1)C(F)(F)F)O,-0.7896957759039391,-0.5830257948862526,0.009731999134858968,-0.895029338806283,1.999751028559069,8.895029338806282,6.885555282553286,-0.5748472255686836,70.89233042140368,228.0923078699588,0.009598170489275451,-0.8907752180814476,1.999751028559069,8.890775218081448,6.881427047592172,0.4026616213361868,O
"InChI=1S/C7H9BO3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5,9-10H,1H3",COc1ccc(cc1)B(O)O,-522.1882693543213,2.560038942337232,2260.322956667486,1272.945089782896,-522.3100782804516,0.1690651939137079,-522.1986456121726,-522.2348404031967,0.122494145038323,-522.1873243543214,0.170009193913708,0,1,2.470784855781859,0.1133493967443492,2313.326922693108,0.1089492860808008,-0.22229868282515,-0.004400110663548367,151.9563,1346.196955269928,1,20,0.158688936062415,COc1ccc(cc1)B(O)O,-0.9360711360688589,-0.579255771040804,0.0004948685895752218,-0.8891696024354695,0,0.512220014343018,0.5099977867696551,-0.5805466441393454,6.219067191232526,24.23864329130166,0.0005048685895752219,-0.8926393893101862,0,0.5103749710513101,0.508651541572549,0.278360064587986,COc1ccc(cc1)B(O)O,1.354594144876669,0.4046276455777095,0.02546281571834508,1.086230884783079,1.999752565705212,8.88916960243547,6.879610791533151,0.4128943797387885,183.093406399824,239.2910159688402,0.02542538142355747,1.128995032019292,1.999752565705212,8.892639389310187,6.883182355650532,0.6548743062038793,COc1ccc(cc1)B(O)O,-0.4802465893166302,0.03976844018146267,0.01854658332895577,-0.3604809293474341,1.998992565705212,6.360480929347434,4.342951780313266,0.006590984727676842,183.093406399824,77.03354085176993,0.01687638301138939,-0.4543633157446105,1.998945131410425,6.45436331574461,4.438539235617584,0.6548743062038793,C,COc1ccc(cc1)B(O)O,1.354594144876669,0.3975049004149932,0.02546281571834508,1.086230884783079,1.999194342947876,3.913769115216921,1.889107087961125,0.4128943797387885,20.44248045187714,86.22454158468007,0.02542538142355747,1.128995032019292,1.999171777242664,3.871004967980707,1.846410375019699,0.5525503486278035,B,COc1ccc(cc1)B(O)O,-0.8084653236878322,-0.578162125055035,0.00980854808146901,-0.888453607251496,1.999752565705212,8.888453607251495,6.878895059170027,-0.5796597967087684,70.45029187544134,228.3893428993797,0.00970933654401768,-0.8919851088655933,1.999752565705212,8.891985108865594,6.882523206616363,0.4000112072273015,O,COc1ccc(cc1)B(O)O,-0.8002853924414437,-0.579255771040804,0.009798810902318567,-0.8891696024354695,1.999752565705212,8.88916960243547,6.879610791533151,-0.5805466441393454,69.75221521659827,228.82129650352,0.009704467954442457,-0.8926393893101862,1.999752565705212,8.892639389310187,6.883182355650532,0.400382285530779,O
