inchi,smiles,Sulfonamide_E,Sulfonamide_ES_root_dipole,Sulfonamide_ES_root_electronic_spatial_extent,Sulfonamide_ES_root_molar_volume,Sulfonamide_E_scf,Sulfonamide_E_thermal_correction,Sulfonamide_E_zpe,Sulfonamide_G,Sulfonamide_G_thermal_correction,Sulfonamide_H,Sulfonamide_H_thermal_correction,Sulfonamide_charge,Sulfonamide_converged,Sulfonamide_dipole,Sulfonamide_electronegativity,Sulfonamide_electronic_spatial_extent,Sulfonamide_hardness,Sulfonamide_homo_energy,Sulfonamide_lumo_energy,Sulfonamide_molar_mass,Sulfonamide_molar_volume,Sulfonamide_multiplicity,Sulfonamide_number_of_atoms,Sulfonamide_zero_point_correction,Sulfonamide_min_can,Sulfonamide_min_APT_charge,Sulfonamide_min_ES_root_Mulliken_charge,Sulfonamide_min_ES_root_NPA_Rydberg,Sulfonamide_min_ES_root_NPA_charge,Sulfonamide_min_ES_root_NPA_core,Sulfonamide_min_ES_root_NPA_total,Sulfonamide_min_ES_root_NPA_valence,Sulfonamide_min_Mulliken_charge,Sulfonamide_min_NMR_anisotropy,Sulfonamide_min_NMR_shift,Sulfonamide_min_NPA_Rydberg,Sulfonamide_min_NPA_charge,Sulfonamide_min_NPA_core,Sulfonamide_min_NPA_total,Sulfonamide_min_NPA_valence,Sulfonamide_min_VBur,Sulfonamide_max_can,Sulfonamide_max_APT_charge,Sulfonamide_max_ES_root_Mulliken_charge,Sulfonamide_max_ES_root_NPA_Rydberg,Sulfonamide_max_ES_root_NPA_charge,Sulfonamide_max_ES_root_NPA_core,Sulfonamide_max_ES_root_NPA_total,Sulfonamide_max_ES_root_NPA_valence,Sulfonamide_max_Mulliken_charge,Sulfonamide_max_NMR_anisotropy,Sulfonamide_max_NMR_shift,Sulfonamide_max_NPA_Rydberg,Sulfonamide_max_NPA_charge,Sulfonamide_max_NPA_core,Sulfonamide_max_NPA_total,Sulfonamide_max_NPA_valence,Sulfonamide_max_VBur,Sulfonamide_C_can,Sulfonamide_C_APT_charge,Sulfonamide_C_ES_root_Mulliken_charge,Sulfonamide_C_ES_root_NPA_Rydberg,Sulfonamide_C_ES_root_NPA_charge,Sulfonamide_C_ES_root_NPA_core,Sulfonamide_C_ES_root_NPA_total,Sulfonamide_C_ES_root_NPA_valence,Sulfonamide_C_Mulliken_charge,Sulfonamide_C_NMR_anisotropy,Sulfonamide_C_NMR_shift,Sulfonamide_C_NPA_Rydberg,Sulfonamide_C_NPA_charge,Sulfonamide_C_NPA_core,Sulfonamide_C_NPA_total,Sulfonamide_C_NPA_valence,Sulfonamide_C_VBur,Sulfonamide_C_labels,Sulfonamide_S_can,Sulfonamide_S_APT_charge,Sulfonamide_S_ES_root_Mulliken_charge,Sulfonamide_S_ES_root_NPA_Rydberg,Sulfonamide_S_ES_root_NPA_charge,Sulfonamide_S_ES_root_NPA_core,Sulfonamide_S_ES_root_NPA_total,Sulfonamide_S_ES_root_NPA_valence,Sulfonamide_S_Mulliken_charge,Sulfonamide_S_NMR_anisotropy,Sulfonamide_S_NMR_shift,Sulfonamide_S_NPA_Rydberg,Sulfonamide_S_NPA_charge,Sulfonamide_S_NPA_core,Sulfonamide_S_NPA_total,Sulfonamide_S_NPA_valence,Sulfonamide_S_VBur,Sulfonamide_S_labels,Sulfonamide_N_can,Sulfonamide_N_APT_charge,Sulfonamide_N_ES_root_Mulliken_charge,Sulfonamide_N_ES_root_NPA_Rydberg,Sulfonamide_N_ES_root_NPA_charge,Sulfonamide_N_ES_root_NPA_core,Sulfonamide_N_ES_root_NPA_total,Sulfonamide_N_ES_root_NPA_valence,Sulfonamide_N_Mulliken_charge,Sulfonamide_N_NMR_anisotropy,Sulfonamide_N_NMR_shift,Sulfonamide_N_NPA_Rydberg,Sulfonamide_N_NPA_charge,Sulfonamide_N_NPA_core,Sulfonamide_N_NPA_total,Sulfonamide_N_NPA_valence,Sulfonamide_N_VBur,Sulfonamide_N_labels,Sulfonamide_O1_can,Sulfonamide_O1_APT_charge,Sulfonamide_O1_ES_root_Mulliken_charge,Sulfonamide_O1_ES_root_NPA_Rydberg,Sulfonamide_O1_ES_root_NPA_charge,Sulfonamide_O1_ES_root_NPA_core,Sulfonamide_O1_ES_root_NPA_total,Sulfonamide_O1_ES_root_NPA_valence,Sulfonamide_O1_Mulliken_charge,Sulfonamide_O1_NMR_anisotropy,Sulfonamide_O1_NMR_shift,Sulfonamide_O1_NPA_Rydberg,Sulfonamide_O1_NPA_charge,Sulfonamide_O1_NPA_core,Sulfonamide_O1_NPA_total,Sulfonamide_O1_NPA_valence,Sulfonamide_O1_VBur,Sulfonamide_O1_labels,Sulfonamide_O2_can,Sulfonamide_O2_APT_charge,Sulfonamide_O2_ES_root_Mulliken_charge,Sulfonamide_O2_ES_root_NPA_Rydberg,Sulfonamide_O2_ES_root_NPA_charge,Sulfonamide_O2_ES_root_NPA_core,Sulfonamide_O2_ES_root_NPA_total,Sulfonamide_O2_ES_root_NPA_valence,Sulfonamide_O2_Mulliken_charge,Sulfonamide_O2_NMR_anisotropy,Sulfonamide_O2_NMR_shift,Sulfonamide_O2_NPA_Rydberg,Sulfonamide_O2_NPA_charge,Sulfonamide_O2_NPA_core,Sulfonamide_O2_NPA_total,Sulfonamide_O2_NPA_valence,Sulfonamide_O2_VBur,Sulfonamide_O2_labels
"InChI=1S/C8H8BrNO4S/c1-14-8(11)5-2-6(9)4-7(3-5)15(10,12)13/h2-4H,1H3,(H2,10,12,13)",COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-3634.157072,3.664748807915196,5592.548558980372,1993.24586706975,-3634.316861030636,0.176642,-3634.172278,-3634.217616502384,0.1160979984105536,-3634.156128,0.177586,0,1.0,3.264407299131568,0.170154984105536,5510.427092011665,0.100800007947232,-0.270954992052768,-0.06935497615830392,294.1195,1864.05329107829,1.0,23.0,0.161436,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-0.8902484753635808,-0.850338976158304,0.00056,-1.119404944369376,0,0.5687340542793891,0.5678240701738531,-0.8584800047683392,7.7943,-46.94420063577856,0.00051,-1.130684992052768,0,0.5680349761583039,0.567159968211072,0.2778478279929519,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,2.184559980926643,1.21611054212033,0.208484992052768,2.343395007947232,27.99886,34.67127513510295,6.921129998808944,1.221937505563063,1098.201046264801,2200.390353894144,0.20732,2.35097,27.99909,34.9067,6.925080937773378,0.6771160482439268,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-0.2139870063577856,-0.2055305373519905,0.02935,-0.3328399841055359,1.99873,6.332839984105537,4.304759984105536,-0.2000405246364193,119.6461470595241,53.65099984105536,0.02766,-0.322185007947232,1.99871,6.322185007947232,4.29582,0.6771160482439268,C,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,2.184559980926643,1.21611054212033,0.208484992052768,2.343395007947232,9.99869,13.65660499205277,3.44943,1.221937505563063,230.6748771000612,256.7647527815312,0.20732,2.35097,9.99868,13.64903,3.443035007947232,0.6103679060027682,S,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-0.7880014849002592,-0.850338976158304,0.01485,-1.119404944369376,1.99969,8.119404944369377,6.104864944369375,-0.8584800047683392,147.2810896685984,157.3553036557267,0.01465,-1.130684992052768,1.99969,8.130684992052768,6.11635,0.4110290740596605,N,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-0.8225281193275861,-0.5315978495981197,0.02217503973616013,-0.9431550091382885,1.99988,8.94315500913829,6.921094977349361,-0.5338626708654886,35.9611868511298,133.6799725185951,0.02220500794723202,-0.9471390622266211,1.99988,8.947139062226622,6.925054054279389,0.4191302789125197,O,COC(=O)c1cc(Br)cc(c1)S(=O)(=O)N,-0.8227408743146284,-0.5313806209971217,0.02216496026383988,-0.9431799511255513,1.99988,8.94317995112555,6.921129998808944,-0.5336323164189403,36.34476117397276,133.4933195341729,0.02219998410553595,-0.9471659298261468,1.99988,8.947165929826149,6.925080937773378,0.4194470678197635,O
"InChI=1S/C5H5FN2O2S/c6-4-2-1-3-5(8-4)11(7,9)10/h1-3H,(H2,7,9,10)",Fc1cccc(n1)S(=O)(=O)N,-950.8021032987109,3.160367912356438,1920.538676196555,1509.811548961396,-950.9102650751903,0.1185649668710213,-950.8116383130504,-950.8472763628497,0.07339090280282592,-950.8011592986403,0.1195089669416588,0,0.9999999999999999,5.532463172581452,0.1779947838493077,1918.81852108781,0.1122551264410912,-0.2902499102903989,-0.06573965740821643,176.1651,1204.014206912961,0.9999999999999999,16.0,0.1090289526022501,Fc1cccc(n1)S(=O)(=O)N,-0.7956811847318338,-0.8182066551068207,0.0004900042382488688,-1.089461157748316,0,0.5640198113979252,0.5630798389465429,-0.8311510469329286,4.12529984459754,2.898559028432309,0.0005700042382488688,-1.115672181991793,0,0.5637802585331809,0.5627702853754237,0.3263059083051298,Fc1cccc(n1)S(=O)(=O)N,2.066224731748487,1.209299864093486,0.2076202882009231,2.313080661873198,9.998650002825498,13.6869193381268,7.307399548626495,1.205898976704452,380.8146310209218,263.2216279077333,0.2135500925351003,2.340900332702536,9.998689999999998,13.65909966729746,7.311089793738555,0.6607923791959913,Fc1cccc(n1)S(=O)(=O)N,0.0865351652097134,-0.08414244913928075,0.03581990746489969,-0.2296698566059132,1.99877,6.229669856605912,4.195069949847388,-0.007206951230496764,122.5390989475015,36.78659726484742,0.03749998869800301,-0.06934894396965682,1.99883999858725,6.069348943969656,4.033008956684403,0.6607923791959913,C,Fc1cccc(n1)S(=O)(=O)N,2.066224731748487,1.209299864093486,0.2076202882009231,2.313080661873198,9.998650002825498,13.6869193381268,3.480649046394004,1.205898976704452,235.611809051972,263.2216279077333,0.2135500925351003,2.340900332702536,9.998689999999998,13.65909966729746,3.446849575468738,0.6009279400301741,S,Fc1cccc(n1)S(=O)(=O)N,-0.7956811847318338,-0.8182066551068207,0.01537989757565233,-1.089461157748316,1.99968,8.089461157748316,6.074401260172663,-0.8311510469329286,110.4983667791926,172.8163842890887,0.01584989192465384,-1.115672181991793,1.99968,8.11567218199179,6.100142290067137,0.415120644511789,N,Fc1cccc(n1)S(=O)(=O)N,-0.7910201325159145,-0.4454912919037133,0.0233400063573733,-0.8479027852358816,1.99988,8.84790278523588,6.824682778878508,-0.497033529710471,30.37975727879796,124.244363274438,0.02319000777012292,-0.9222601257347163,1.99989,8.922260125734716,6.899190117258218,0.3946664624478823,O,Fc1cccc(n1)S(=O)(=O)N,-0.787700364983865,-0.4766520913342631,0.02240007275660558,-0.8646516034708219,1.99988,8.86465160347082,6.842371530714216,-0.52786235075609,63.11224238964824,153.9214662454077,0.0226000494462368,-0.948798249603217,1.999880000706375,8.948798249603216,6.926318200156978,0.4162193766494372,O
"InChI=1S/C4H12N2O2S/c1-6(2)3-4-9(5,7)8/h3-4H2,1-2H3,(H2,5,7,8)",CN(CCS(=O)(=O)N)C,-817.096029952172,6.379624651267707,1530.970794601827,1237.277597387795,-817.2737387982628,0.1903530657590906,-817.1064474024943,-817.1421300391062,0.1442529502384544,-817.095085952172,0.1912970657590906,0,1.0,4.024899483287101,0.09224926561380443,1500.853421399481,0.1581561511108833,-0.2504054167246877,0.06590688549707892,152.211,1464.893618435636,1.0,21.0,0.1799355868505232,CN(CCS(=O)(=O)N)C,-0.8043644105180473,-0.8160716942561436,0.01090905327418549,-1.122889220474371,0,0.593896896978703,0.5819266742629694,-0.866003981222869,4.436012434222884,27.00995978173093,0.0007220771586413707,-1.136189276475276,0,0.56677916635052,0.5644185281015817,0.3179118737106192,CN(CCS(=O)(=O)N)C,1.909683988497439,1.124204252234933,0.2213188667581122,2.280899875370358,9.99889011086959,13.71910012462964,6.944145234018331,1.18244032336889,255.0122579493823,242.1351905091811,0.2092504019874504,2.321911315991954,9.99886046085918,13.67808868400805,6.941517870906829,0.7019167585392222,CN(CCS(=O)(=O)N)C,-0.1524433621959966,-0.5519209835270296,0.02438119555848127,-0.7569933642882477,1.999230064125206,6.756993364288249,4.733381818740177,-0.5654652334335478,56.10722889620959,143.8398536262178,0.01919548232766171,-0.7449364346950678,1.999230055434795,6.744936434695068,4.726510611068226,0.594210802997793,C,CN(CCS(=O)(=O)N)C,1.909683988497439,1.124204252234933,0.2213188667581122,2.280899875370358,9.99889011086959,13.71910012462964,3.49889114700194,1.18244032336889,255.0122579493823,242.1351905091811,0.2092504019874504,2.321911315991954,9.99886046085918,13.67808868400805,3.469968217895389,0.619678917503486,S,CN(CCS(=O)(=O)N)C,-0.7673829225740048,-0.8160716942561436,0.0153920113199765,-1.122889220474371,1.99968034129918,8.122889220474372,6.10782658199083,-0.866003981222869,126.6286787729857,154.955513729423,0.01435704232469521,-1.136189276475276,1.999670738033155,8.136189276475278,6.122161781981812,0.4800507693683975,N,CN(CCS(=O)(=O)N)C,-0.7944434458143343,-0.5265714912543891,0.02240032946104477,-0.9411109398086477,1.99989,8.941110939808649,6.918830269048423,-0.5308435453122073,46.84508304872141,138.8383557963423,0.02241980433205325,-0.9484047836678745,1.999880055434795,8.948404783667874,6.926095265200207,0.3836291433966433,O,CN(CCS(=O)(=O)N)C,-0.8043644105180473,-0.5226465253799228,0.02243686776371618,-0.9664524430812268,1.99988,8.966452443081227,6.944145234018331,-0.5387580646243325,53.99274146989173,117.2541800105272,0.02183752056469731,-0.9632448197427563,1.99988,8.963244819742757,6.941517870906829,0.433093621386222,O
"InChI=1S/C9H11NO4S/c1-2-14-9(11)7-5-3-4-6-8(7)15(10,12)13/h3-6H,2H2,1H3,(H2,10,12,13)",CCOC(=O)c1ccccc1S(=O)(=O)N,-1102.498777598479,2.361254188741495,3405.363453008442,1761.445382529737,-1102.65028943068,0.2158300427232578,-1102.513046308604,-1102.554653029089,0.1599536121136946,-1102.497833349455,0.2167740427232578,0,1.0,4.404810380008731,0.1670441626125012,3547.659949919404,0.1081744317125659,-0.2752185943250671,-0.05886973089993529,229.2502,1855.078521640907,1.0,26.0,0.2015613116457467,CCOC(=O)c1ccccc1S(=O)(=O)N,-0.9209523609644765,-0.7853085676592406,0.0007010476170324388,-0.9697079800229063,0,0.5522547063097383,0.5500159184915727,-0.8730568387467591,4.327985090519215,-50.29320819413823,0.0006726997659480993,-1.122782743977219,0,0.5622203123151325,0.5606384728293707,0.3012495989721826,CCOC(=O)c1ccccc1S(=O)(=O)N,2.065804964466442,1.235032453380388,0.2043376404901984,2.319805157555271,9.998722699765949,13.68019484244473,6.876927052467822,1.231725514812131,549.0829760553229,255.1517483237001,0.2062917552376211,2.344202272906813,9.998722490242542,13.65579772709319,6.92866822595701,0.7161623456143078,CCOC(=O)c1ccccc1S(=O)(=O)N,-0.1665476642986511,-0.2713429739170343,0.02778646673682639,-0.3274514167643471,1.99864,6.327451416764347,4.301024740504114,-0.2273767571234893,133.0457809476725,54.29940714298477,0.02877398316994251,-0.2936625332519631,1.99866,6.293662533251963,4.266228759605427,0.7161623456143078,C,CCOC(=O)c1ccccc1S(=O)(=O)N,2.065804964466442,1.235032453380388,0.2043376404901984,2.319805157555271,9.998722699765949,13.68019484244473,3.477134502188583,1.231725514812131,267.9356802124591,255.1517483237001,0.2062917552376211,2.344202272906813,9.998722490242542,13.65579772709319,3.450783481613024,0.6425777309108236,S,CCOC(=O)c1ccccc1S(=O)(=O)N,-0.7949925433416699,-0.7853085676592406,0.01356221320052684,-0.9697079800229063,1.999621257140439,7.969707980022905,5.956524509681941,-0.8730568387467591,126.8699867787451,156.9899497110186,0.01427876095323893,-1.122782743977219,1.999660209523407,8.122782743977218,6.108833773500574,0.4601726544537195,N,CCOC(=O)c1ccccc1S(=O)(=O)N,-0.7950127030081727,-0.497475264120413,0.02216698922990066,-0.8989740416977233,1.99988,8.898974041697723,6.876927052467822,-0.5362575299415936,50.92531881688727,142.9924187179312,0.02197990694883558,-0.9505256426633032,1.99988,8.950525642663303,6.92866822595701,0.4307036044000426,O,CCOC(=O)c1ccccc1S(=O)(=O)N,-0.8186775230974555,-0.4630187830354685,0.02191443468467206,-0.8513239133764746,1.99988,8.851323913376476,6.829527197972667,-0.5327407907482606,31.87205862221333,117.8933736796791,0.02180407337862909,-0.9478441247179934,1.99988,8.947844124717994,6.926160051339364,0.4651329981676594,O
"InChI=1S/C9H13NO4S/c1-13-6-7-14-8-4-2-3-5-9(8)15(10,11)12/h2-5H,6-7H2,1H3,(H2,10,11,12)",COCCOc1ccccc1S(=O)(=O)N,-1103.634131931424,6.423005337767162,3378.663296867121,1994.792557131804,-1103.801582332249,0.2389525673077597,-1103.64888096496,-1103.690809528742,0.1822749699902821,-1103.63318761624,0.2398965675407924,0,1.0,8.327348919894137,0.1423976659117519,3528.709548580489,0.1136298911502665,-0.2560275570620184,-0.02876777476148532,231.266,1385.315017584601,1.0,28.0,0.224202849190222,COCCOc1ccccc1S(=O)(=O)N,-0.8478667044843171,-0.8598299090333026,0.0005721895002028145,-1.118122145355323,0,0.5639543153624681,0.5611799018664211,-0.864774411984239,3.763858080701839,24.27521233938522,0.0006068574753559027,-1.122943272826372,0,0.5625435111038168,0.5597380459687209,0.3019311776404778,COCCOc1ccccc1S(=O)(=O)N,2.090527920185106,1.201018811298828,0.2143419309416146,2.346878668923924,9.998676845823722,13.65312133107608,6.937606235230854,1.224540955760262,239.7818713291659,313.2088915553006,0.2111069055636327,2.364110378943724,9.99864684815405,13.63588962105628,6.932043532731635,0.7232282904246353,COCCOc1ccccc1S(=O)(=O)N,-0.3335997499654677,-0.2523174448502137,0.02998359928294731,-0.4203081046578763,1.998646843493393,6.420308104657877,4.391677661881536,-0.2471342695875466,118.824687537807,59.265233808045,0.02657819330659179,-0.3808612534533417,1.998613149515626,6.380861253453343,4.355669908300798,0.7232282904246353,C,COCCOc1ccccc1S(=O)(=O)N,2.090527920185106,1.201018811298828,0.2143419309416146,2.346878668923924,9.998676845823722,13.65312133107608,3.440109400134462,1.224540955760262,239.7818713291659,266.6241801539885,0.2111069055636327,2.364110378943724,9.99864684815405,13.63588962105628,3.426139563646691,0.6466428785861885,S,COCCOc1ccccc1S(=O)(=O)N,-0.8275409529381059,-0.8598299090333026,0.01826841350171868,-1.118122145355323,1.999635763890418,8.118122145355324,6.100224811456579,-0.864774411984239,117.7563722768073,161.4660098903708,0.01815161968606294,-1.122943272826372,1.999635763890418,8.122943272826372,6.105152735073611,0.4815643329136463,N,COCCOc1ccccc1S(=O)(=O)N,-0.8091462392326363,-0.5364873483877438,0.02184723488062943,-0.9593303159352031,1.999873693977767,8.959330315935203,6.937606235230854,-0.5317400701736628,40.41804970037789,137.9616437507125,0.02199706794566734,-0.9539174465010214,1.999873693977767,8.953917446501023,6.932043532731635,0.4579828529165795,O,COCCOc1ccccc1S(=O)(=O)N,-0.8058844883156736,-0.5346951606751976,0.02200945786818542,-0.9479594039928516,1.99987315417628,8.947959403992853,6.92607994379434,-0.5380729817015039,49.79690541405239,130.8338549886458,0.02202250410854907,-0.9522468997444257,1.99987315417628,8.952246899744427,6.930351239129271,0.4630551759655253,O
"InChI=1S/C5H8N2O3S/c1-4-2-5(7-10-4)3-11(6,8)9/h2H,3H2,1H3,(H2,6,8,9)",Cc1onc(c1)CS(=O)(=O)N,-927.9335542039144,7.061640308913432,2233.065774392621,1316.96112288927,-928.0726405989606,0.1542767968749452,-927.9446244782814,-927.9830127193468,0.1048177113053111,-927.9326102039145,0.1552207968749452,0,1.0,4.906603577800057,0.1521408082610791,2275.379691806131,0.1245211560906589,-0.2766619643517381,-0.02761965217042023,176.1898,1278.788542310361,1.0,19.0,0.1432060926451262,Cc1onc(c1)CS(=O)(=O)N,-0.8090902073569419,-0.7077494370510633,0.0002996811865921234,-0.8625269416291244,0,0.5502159665763062,0.5465975382885231,-0.8611785715102147,4.327662590904961,-102.7211262852845,0.0004092660983686918,-1.132786989241155,0,0.5688127442330818,0.5675918097005406,0.3093178765754467,Cc1onc(c1)CS(=O)(=O)N,1.974117664478146,1.213012355668655,0.1971508285907023,2.255931510301374,9.998897212752537,13.74406848969863,6.754923959797155,1.183601612792923,273.498881545035,246.3073826771054,0.2089770949953912,2.325257638186257,9.998888606376267,13.67474236181374,6.923352657045992,0.6465791115700752,Cc1onc(c1)CS(=O)(=O)N,-0.1230160712114114,-0.6429173708961093,0.01810080018748565,-0.7128867572231414,1.999131393623732,6.712886757223141,4.69566177616446,-0.627540198134963,53.53518783855141,141.8321520308023,0.02084237215924025,-0.7539953886130624,1.999127212752536,6.753995388613061,4.734025803701286,0.5686110707510358,C,Cc1onc(c1)CS(=O)(=O)N,1.974117664478146,1.213012355668655,0.1971508285907023,2.255931510301374,9.998897212752537,13.74406848969863,3.548014756103314,1.183601612792923,256.0976498290929,246.3073826771054,0.2089770949953912,2.325257638186257,9.998888606376267,13.67474236181374,3.466878054065815,0.6093254986344667,S,Cc1onc(c1)CS(=O)(=O)N,-0.7516096673887402,-0.7077494370510633,0.01152786458096042,-0.8625269416291244,1.99960532986105,7.862526941629124,5.851402353563381,-0.8611785715102147,122.5275923464354,161.6471799182517,0.01453083017644686,-1.132786989241155,1.999691393623732,8.132786989241154,6.118570466812635,0.4481532773445492,N,Cc1onc(c1)CS(=O)(=O)N,-0.8090902073569419,-0.4059622089860849,0.02225681699501685,-0.7770750845401009,1.99989,8.777075084540101,6.754923959797155,-0.5240841994162158,45.91875230792233,123.131972262324,0.02253970897070542,-0.9457723660166979,1.999881393623732,8.945772366016698,6.923352657045992,0.4035065621953875,O,Cc1onc(c1)CS(=O)(=O)N,-0.7989491538995117,-0.4032850715483743,0.02231533262563107,-0.77498483563131,1.999888606376268,8.77498483563131,6.75278089662941,-0.5216770987301571,46.64814160415148,122.4337409640101,0.02261530207693697,-0.9444044583934201,1.99988,8.94440445839342,6.921909156316483,0.4074948513084151,O
"InChI=1S/C4H8N2O2S/c5-3-1-2-4-9(6,7)8/h1-2,4H2,(H2,6,7,8)",N#CCCCS(=O)(=O)N,-814.7317788288888,3.639865627924913,1509.607913117657,1248.919052748053,-814.8693506945528,0.1426477980146189,-814.7417144289569,-814.7779882866885,0.09643865038590943,-814.730834139306,0.1435917980146189,0,1.0,4.344918348266878,0.138833430661889,1446.38414529309,0.1715388615141801,-0.3103722921760691,0.03270543085229112,148.1794,1144.25756778274,1.0,17.0,0.1327121979464752,N#CCCCS(=O)(=O)N,-0.8047501239974614,-0.8715102287418981,0.001021376290724631,-1.136486394903251,0,0.568144208254171,0.566942207164449,-0.8739245014322343,3.948499586088982,-2.262988686101754,0.000861404503879504,-1.138845404663958,0,0.5676418081964307,0.5666487015611092,0.3027274894623571,N#CCCCS(=O)(=O)N,1.964777314204357,1.188551655637622,0.20918442199632,2.323745773176511,9.998833101711343,13.67625422682349,6.933586365307344,1.191988813075175,465.0499483278938,239.940506547769,0.2090687271128289,2.325363105954976,9.998833101711343,13.67463689404503,6.937090268712392,0.6251107105498834,N#CCCCS(=O)(=O)N,-0.1267583661616872,-0.5278791841495696,0.01917023627727403,-0.7316778985453803,1.999226898288657,6.731677898545382,4.713280766441439,-0.5320971406657985,51.26973090055338,141.3500813857763,0.01838367008403052,-0.7338191380222665,1.99923,6.733819138022266,4.716205467938236,0.596489259110075,C,N#CCCCS(=O)(=O)N,1.964777314204357,1.188551655637622,0.20918442199632,2.323745773176511,9.998833101711343,13.67625422682349,3.468236703115826,1.191988813075175,190.3987897452465,239.940506547769,0.2090687271128289,2.325363105954976,9.998833101711343,13.67463689404503,3.466735065220853,0.6251107105498834,S,N#CCCCS(=O)(=O)N,-0.7720596346561077,-0.8715102287418981,0.01476242294802493,-1.136486394903251,1.999693104173332,8.136486394903251,6.122023971955227,-0.8739245014322343,147.1351550820767,161.4439975483538,0.01474446076814183,-1.138845404663958,1.999693104173332,8.138845404663957,6.124400946357806,0.4123316857611223,N,N#CCCCS(=O)(=O)N,-0.8047501239974614,-0.5315457694455792,0.02243075774642346,-0.9536490200877361,1.99988,8.953649020087736,6.931338262341313,-0.5314782725664784,31.74720703926278,111.0432422845749,0.02250526149965638,-0.9552932796314244,1.999883101711343,8.955293279631425,6.932904916420426,0.4385714729833895,O,N#CCCCS(=O)(=O)N,-0.791805333858373,-0.5374569357088541,0.02243558467893864,-0.9559057441016077,1.999876898288657,8.955905744101608,6.933586365307344,-0.5402194733132903,57.57538257238375,129.808362013609,0.02245665349414327,-0.9594269222065348,1.99988,8.959426922206536,6.937090268712392,0.4318651697834164,O
"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)",Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-1667.202880871317,11.96872457239783,12708.36229633179,2277.280645027826,-1667.496836886372,0.3178552120131209,-1667.226184286115,-1667.285356071546,0.2353800117838977,-1667.201936479502,0.3187992913676824,0,0.9999999999999999,3.422396640873786,0.1515507185741955,13208.99851698027,0.09430952867889708,-0.2458602472530926,-0.05724118989529844,381.3717,2697.732639467029,0.9999999999999999,40.0,0.2945512683854879,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-0.8507082126297943,-0.8544817891164282,0.0005674580035243326,-1.132947021284297,0,0.5791678979118551,0.5779914377603076,-0.8581482201402114,6.120026407675993,-39.79042136505584,0.00068,-1.129685473338778,0,0.5686376920040744,0.5676525028507649,0.3162011217064242,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,2.293545107931742,1.177577272151265,0.2091513827848674,2.339477476280919,9.99869,13.66052252371908,7.357488989507397,1.209703890025411,310.9999771129247,276.490822578499,0.2071633355420904,2.348287699854179,9.99867,13.65171230014582,7.357306447510921,0.7019839493857181,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-0.2960643891814743,-0.2181637712185436,0.02845127099823783,-0.423009469550941,1.99869,6.423009469550941,4.395864280397632,-0.1781045937359011,122.0856059479177,56.94841903900495,0.02668761936315577,-0.339795344876172,1.99871,6.339795344876173,4.31439851905863,0.6789577825891785,C,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,2.293545107931742,1.177577272151265,0.2091513827848674,2.339477476280919,9.99869,13.66052252371908,3.452681140934213,1.209703890025411,228.204612879197,254.9704769023424,0.2071633355420904,2.348287699854179,9.99867,13.65171230014582,3.445872882758803,0.6122489667511082,S,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-0.812691063966452,-0.8544817891164282,0.0154544451806968,-1.132947021284297,1.999690793545615,8.132947021284297,6.117797864402913,-0.8581482201402114,146.8531191517023,156.7778371683646,0.01477396772807371,-1.129685473338778,1.99969,8.129685473338778,6.115212299156319,0.4122259081275221,N,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-0.8507082126297943,-0.5597112479021761,0.02178915688138344,-0.9682979499325228,1.99988,8.968297949932523,6.946619586596753,-0.54234841940932,25.95644419845197,136.6884405834634,0.02217365163508206,-0.9499365781868627,1.99988,8.949936578186861,6.927878214851093,0.4173438192482512,O,Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,-0.844420160384961,-0.5553986128083268,0.02139988821337038,-0.9736557250185408,1.99988,8.97365572501854,6.95236583680517,-0.5333902885383559,43.81079088506824,130.9172895917639,0.02192036566599347,-0.952376212898455,1.99988,8.952376212898454,6.930571135531775,0.4196814101163968,O
