smiles,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,charge,converged,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,multiplicity,number_of_atoms,zero_point_correction,min_can,min_APT_charge,min_ES_root_Mulliken_charge,min_ES_root_NPA_Rydberg,min_ES_root_NPA_charge,min_ES_root_NPA_core,min_ES_root_NPA_total,min_ES_root_NPA_valence,min_Mulliken_charge,min_NMR_anisotropy,min_NMR_shift,min_NPA_Rydberg,min_NPA_charge,min_NPA_core,min_NPA_total,min_NPA_valence,min_VBur,max_can,max_APT_charge,max_ES_root_Mulliken_charge,max_ES_root_NPA_Rydberg,max_ES_root_NPA_charge,max_ES_root_NPA_core,max_ES_root_NPA_total,max_ES_root_NPA_valence,max_Mulliken_charge,max_NMR_anisotropy,max_NMR_shift,max_NPA_Rydberg,max_NPA_charge,max_NPA_core,max_NPA_total,max_NPA_valence,max_VBur,C_can,C_APT_charge,C_ES_root_Mulliken_charge,C_ES_root_NPA_Rydberg,C_ES_root_NPA_charge,C_ES_root_NPA_core,C_ES_root_NPA_total,C_ES_root_NPA_valence,C_Mulliken_charge,C_NMR_anisotropy,C_NMR_shift,C_NPA_Rydberg,C_NPA_charge,C_NPA_core,C_NPA_total,C_NPA_valence,C_VBur,C_labels,S_can,S_APT_charge,S_ES_root_Mulliken_charge,S_ES_root_NPA_Rydberg,S_ES_root_NPA_charge,S_ES_root_NPA_core,S_ES_root_NPA_total,S_ES_root_NPA_valence,S_Mulliken_charge,S_NMR_anisotropy,S_NMR_shift,S_NPA_Rydberg,S_NPA_charge,S_NPA_core,S_NPA_total,S_NPA_valence,S_VBur,S_labels,O1_can,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_charge,O1_ES_root_NPA_core,O1_ES_root_NPA_total,O1_ES_root_NPA_valence,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_NPA_total,O1_NPA_valence,O1_VBur,O1_labels,O2_can,O2_APT_charge,O2_ES_root_Mulliken_charge,O2_ES_root_NPA_Rydberg,O2_ES_root_NPA_charge,O2_ES_root_NPA_core,O2_ES_root_NPA_total,O2_ES_root_NPA_valence,O2_Mulliken_charge,O2_NMR_anisotropy,O2_NMR_shift,O2_NPA_Rydberg,O2_NPA_charge,O2_NPA_core,O2_NPA_total,O2_NPA_valence,O2_VBur,O2_labels,N_can,N_APT_charge,N_ES_root_Mulliken_charge,N_ES_root_NPA_Rydberg,N_ES_root_NPA_charge,N_ES_root_NPA_core,N_ES_root_NPA_total,N_ES_root_NPA_valence,N_Mulliken_charge,N_NMR_anisotropy,N_NMR_shift,N_NPA_Rydberg,N_NPA_charge,N_NPA_core,N_NPA_total,N_NPA_valence,N_VBur,N_labels,rdmol,inchi
BrC1(CC1)S(=O)(=O)N,-3292.267426421139,2.920787902104758,1452.084809688857,1311.741212883427,-3292.368870163069,0.1089174619579354,-3292.276220519274,-3292.311052947339,0.0652909357571318,-3292.266482417591,0.1098614619579354,0,0.9999999999999999,2.647385449587747,0.1505820377253108,1512.793309717192,0.1350031964610703,-0.2855852341863812,-0.01557884126424056,200.0499,806.2220133932478,0.9999999999999999,14.0,0.1001233638225313,BrC1(CC1)S(=O)(=O)N,-0.7830217265869626,-0.872676574036168,0.001190822281659569,-1.136768141926941,0,0.5685625073516353,0.5673746612017916,-0.8649607987823469,11.70756969255046,28.87828698092099,0.0008350566960501548,-1.132069225855516,0,0.565902020931266,0.5650569642352158,0.330707614810312,BrC1(CC1)S(=O)(=O)N,1.936189094940984,1.22986645138912,0.2123283604335067,2.341302077320501,27.99893007095269,34.7373708138411,6.93106326148392,1.245255441913001,1161.676799337363,2252.394987219704,0.2108469413797634,2.352745147449924,27.99911007095269,34.91605989151048,6.921093519781354,0.7307911805254954,BrC1(CC1)S(=O)(=O)N,0.07060537774278351,-0.3074889022969799,0.03006329929995318,-0.590047201277661,1.998729964523656,6.590047201277661,4.561253937454051,-0.2340945423966715,81.10723652652977,130.9079906764005,0.03405251882039436,-0.4474358804695606,1.998709964523656,6.44743588046956,4.414673361649165,0.7307911805254954,C,BrC1(CC1)S(=O)(=O)N,1.936189094940984,1.22986645138912,0.2123283604335067,2.341302077320501,9.998510177381718,13.6586979226795,3.447859384864274,1.245255441913001,189.1205525822768,238.433478392378,0.2108469413797634,2.352745147449924,9.998510177381718,13.64725485255007,3.43790272396946,0.6396191608437891,S,BrC1(CC1)S(=O)(=O)N,-0.7830217265869626,-0.5374975628610902,0.0222658827779007,-0.953209163900089,1.99988,8.95320916390009,6.93106326148392,-0.5301122289660686,49.55166552983378,137.9343929814427,0.02253617862653468,-0.9435096984078895,1.99988,8.943509698407889,6.921093519781354,0.4339251213113344,O,BrC1(CC1)S(=O)(=O)N,-0.7829623551620407,-0.537465419808571,0.02226684890055516,-0.9531768478108809,1.99988,8.953176847810878,6.931029983072249,-0.5300628838467977,49.56009170953158,137.9264077538816,0.02253704972073133,-0.9434733937368129,1.99988,8.943473393736811,6.921056344016081,0.4337199764001543,O,BrC1(CC1)S(=O)(=O)N,-0.7408295721820752,-0.872676574036168,0.01509,-1.136768141926941,1.999690035476343,8.13676814192694,6.121983116269731,-0.8649607987823469,136.804873564595,165.5815371787453,0.01513872285163102,-1.132069225855516,1.99969,8.132069225855515,6.117240503003885,0.43621767624395,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e603ad0>,"InChI=1S/C3H6BrNO2S/c4-3(1-2-3)8(5,6)7/h1-2H2,(H2,5,6,7)"
BrCCCS(=O)(=O)N,-3293.486834691564,3.495862813978278,2248.31669593963,1259.975115281802,-3293.6142150397,0.1337337734905992,-3293.496312454693,-3293.533119867237,0.0874485978176434,-3293.485890386922,0.1346777734905992,0,1.0,4.0375797785912,0.1382573698125211,2039.836948294403,0.1452182217868666,-0.2834755915993877,0.006960851974345553,202.0657,1009.70044633262,1.0,16.0,0.1242557057194811,BrCCCS(=O)(=O)N,-0.817972860031134,-0.8742120809919406,0.0008361364005256362,-1.141807763899993,0,0.5692413485667098,0.5682412987865536,-0.8765613553733501,5.642422878028682,28.15861576285466,0.000837040693828923,-1.144304163958735,0,0.5689759865410693,0.56797813489173,0.3196135497147194,BrCCCS(=O)(=O)N,1.973909000181544,1.196244725706886,0.2088166466471269,2.328958061607237,27.99923300908633,34.74597813279478,6.937328259096589,1.19918981185766,840.3571115751774,2479.759931000347,0.2088602080287083,2.329687172940005,27.99939997510993,35.03607770778663,7.022293425558326,0.6144131519469286,BrCCCS(=O)(=O)N,-0.1274445593956338,-0.5359012636171043,0.02000739245637393,-0.7318374346254454,1.999216953578556,6.731837434625445,4.712620035946553,-0.5367853010291469,56.14688609984021,142.045064299927,0.0196636480503065,-0.7358520357356962,1.99922000622252,6.735852035735697,4.716968381462871,0.6000350574813161,C,BrCCCS(=O)(=O)N,1.973909000181544,1.196244725706886,0.2088166466471269,2.328958061607237,9.998830006222521,13.67104193839277,3.463395285523118,1.19918981185766,200.6561514666532,240.4244217598473,0.2088602080287083,2.329687172940005,9.998836953578556,13.67031282706,3.462612619031287,0.6144131519469286,S,BrCCCS(=O)(=O)N,-0.817972860031134,-0.5276007786668939,0.0223863051630449,-0.9511060791478891,1.999889993777481,8.951106079147891,6.928829780207364,-0.524249007550402,35.01026175467646,108.8247289042072,0.02245625538288867,-0.9474340520847718,1.999889993777481,8.947434052084771,6.925097802924403,0.3883308221836233,O,BrCCCS(=O)(=O)N,-0.798375336195932,-0.5476880636621485,0.02217436686906414,-0.9593826259656528,1.99988,8.959382625965652,6.937328259096589,-0.5494198096044501,27.44614440939801,129.2310914820721,0.02223306058651143,-0.9618910828949537,1.99988,8.961891082894955,6.939778022308444,0.4464042551740103,O,BrCCCS(=O)(=O)N,-0.7505362018606563,-0.8742120809919406,0.01500747455016799,-1.141807763899993,1.9997,8.141807763899992,6.127100289349825,-0.8765613553733501,142.4262992695714,164.8676126551477,0.0149218148091261,-1.144304163958735,1.9997,8.144304163958735,6.12968234914961,0.4295278666561319,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e603670>,"InChI=1S/C3H8BrNO2S/c4-2-1-3-8(5,6)7/h1-3H2,(H2,5,6,7)"
BrCS(=O)(=O)N,-3214.970376748347,2.907993779490695,1118.643346520144,818.1498877590197,-3215.038872692458,0.07289865046285962,-3214.977414676488,-3215.010139011954,0.03313643747668402,-3214.969432273658,0.07384270158690079,0,0.9999999999999999,2.699031341322835,0.159449510447124,1141.439944744176,0.1396285903209653,-0.2990781007680893,-0.01982092012615866,174.0121,868.6479677766938,0.9999999999999999,10.0,0.06586077294358031,BrCS(=O)(=O)N,-0.7846122061186424,-0.8524360886041851,0.001772250613312665,-1.122839495114111,0,0.568771526023209,0.5669945335437498,-0.8648919503046477,9.088893924476405,28.27257928258864,0.0008767164456582131,-1.13916352288055,0,0.5646148032699623,0.563738086824304,0.3293552804988976,BrCS(=O)(=O)N,1.952469555226714,1.161958159427799,0.2175893038877605,2.29508289896948,27.99917051124041,34.76076332557169,6.887571314470208,1.20230148220103,943.4062045523456,2397.915152030179,0.2159490391431191,2.323021308913001,27.99932051124041,34.94752458476486,6.930535096005279,0.6000692471671196,BrCS(=O)(=O)N,0.0647716024115528,-0.6483791176947858,0.01832038799252658,-1.018585541921681,1.99923,7.018585541921681,5.001035153929155,-0.5505948272690191,49.97054218311516,136.2423516818607,0.01887869108699939,-0.8227510050262676,1.99924,6.822751005026268,4.804632825179679,0.533071821297151,C,BrCS(=O)(=O)N,1.952469555226714,1.161958159427799,0.2175893038877605,2.29508289896948,9.998822044961646,13.70491710103052,3.488505752181112,1.20230148220103,223.4584885556541,247.7097678361748,0.2159490391431191,2.323021308913001,9.998800511240411,13.676978691087,3.46222965194388,0.6000692471671196,S,BrCS(=O)(=O)N,-0.7845823872481279,-0.4974669951229392,0.02305432614434672,-0.9105085900932207,1.99988,8.910508590093219,6.887569522082727,-0.5181537498933562,44.7012367048312,124.6879113789126,0.02327915211628685,-0.9378428969105757,1.999884741866147,8.937842896910574,6.914683744794289,0.4001960800106119,O,BrCS(=O)(=O)N,-0.7846122061186424,-0.4974715896979283,0.02305888200056455,-0.9105054546046268,1.99988,8.910505454604627,6.887571314470208,-0.5181762639145424,44.6939270809699,124.7026451362971,0.02327421921291641,-0.9378557941764235,1.999884746893442,8.937855794176423,6.914696828070065,0.4001861140065782,O,BrCS(=O)(=O)N,-0.7500197971496292,-0.8524360886041851,0.01532226976988149,-1.122839495114111,1.9997,8.12283949511411,6.107817225344229,-0.8648919503046477,134.4579294824843,166.1312189704592,0.01517130891300061,-1.13916352288055,1.99969,8.13916352288055,6.12429696086099,0.4289313335855425,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702800>,"InChI=1S/CH4BrNO2S/c2-1-6(3,4)5/h1H2,(H2,3,4,5)"
BrCc1ccc(c(c1)F)S(=O)(=O)N,-3544.926966373678,4.118321452858138,4916.223306507954,1546.602072123736,-3545.071588375015,0.1520456259741807,-3544.939589064277,-3544.981236745597,0.0977752540547458,-3544.926022373678,0.1529901165480136,0,0.9999999999999998,4.731884402649401,0.1670002775737975,4835.437828542375,0.1083835311431202,-0.2753838087169177,-0.05861674643067735,268.1001999999999,1552.186086821192,0.9999999999999998,20.0,0.139423425948952,BrCc1ccc(c(c1)F)S(=O)(=O)N,-0.831348361002203,-0.8599196062753836,0.0008804636221461227,-1.12569164942715,0,0.5681128817534313,0.5670327762264986,-0.8636073408777416,6.405940687341195,24.52612116212918,0.0008373245355022858,-1.130969405357081,0,0.5672794971972714,0.5662503965343493,0.3407658986386521,BrCc1ccc(c(c1)F)S(=O)(=O)N,2.240503285746939,1.201397123380327,0.2130657405104794,2.339280144817009,27.99937853509289,35.05272650924608,7.270584334586369,1.21344277056488,1093.486991082905,2287.607881306,0.2104917643340639,2.351678375847701,27.99941,35.01041222795621,7.310994024942225,0.6941994248883826,BrCc1ccc(c(c1)F)S(=O)(=O)N,-0.3352545524811489,-0.278825839595358,0.02891316805004564,-0.4361778168063091,1.998659790727557,6.436177816806309,4.408604858028706,-0.276608011341028,113.2513186926146,65.28147199737418,0.02642777204378994,-0.3977235658458294,1.99862,6.397723565845829,4.372685584529596,0.6941994248883826,C,BrCc1ccc(c(c1)F)S(=O)(=O)N,2.240503285746939,1.201397123380327,0.2130657405104794,2.339280144817009,9.99874083708977,13.66071985518299,3.448908392593512,1.21344277056488,229.2106512018762,263.6450238512037,0.2104917643340639,2.351678375847701,9.99872083708977,13.6483216241523,3.439109022728462,0.6252669217995219,S,BrCc1ccc(c(c1)F)S(=O)(=O)N,-0.8310419518186606,-0.5209566403477428,0.02248550098077825,-0.9391443003508314,1.99988,8.93914430035083,6.916773914380824,-0.5236902137946968,34.30956348143853,121.0791255226256,0.02243986189818717,-0.9421989328473372,1.99988,8.942198932847337,6.919869070949149,0.4214115789810632,O,BrCc1ccc(c(c1)F)S(=O)(=O)N,-0.831348361002203,-0.5208686169077676,0.02248605408084276,-0.939112193415812,1.99988,8.939112193415811,6.916746139334968,-0.5236285542337563,34.24584151821561,120.9449817958296,0.02243980971144754,-0.9421852809329705,1.99988,8.94218528093297,6.919860376959852,0.4212791043078005,O,BrCc1ccc(c(c1)F)S(=O)(=O)N,-0.7919714018766009,-0.8599196062753836,0.01509183837472602,-1.12569164942715,1.999690209272443,8.125691649427148,6.11090960177998,-0.8636073408777416,145.8103840826894,158.9398127559445,0.01496204764716895,-1.130969405357081,1.999690209272443,8.13096940535708,6.116317357709912,0.4413359847957633,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702260>,"InChI=1S/C7H7BrFNO2S/c8-4-5-1-2-7(6(9)3-5)13(10,11)12/h1-3H,4H2,(H2,10,11,12)"
BrCc1ccccc1S(=O)(=O)N,-3445.751915817188,2.419686424608544,2914.374956307759,1400.996107547896,-3445.857436907848,0.159516058280029,-3445.763452088835,-3445.803108367654,0.1083241522136159,-3445.750971817189,0.160460058280029,0,1.0,4.620945843847032,0.1586776317319893,2830.608240917916,0.1091199005551198,-0.2677975322871091,-0.04955773117686953,250.1097,1483.986765662426,1.0,20.0,0.1479801990400615,BrCc1ccccc1S(=O)(=O)N,-0.8000977534493758,-0.8715501687017263,0.0007453340146818806,-1.131897825387994,0,0.5720413150298309,0.5709722873685862,-0.8817112948593286,4.130207395709612,23.91261464150502,0.00073,-1.13939381950665,0,0.5674015496103091,0.5663980173582861,0.3273295005505523,BrCc1ccccc1S(=O)(=O)N,2.044936120048262,1.172990207481766,0.2109130731827087,2.318367441411697,27.99905200408809,34.62376776719454,6.940260401973402,1.224531350715089,1059.176326019514,2295.523415263842,0.2081246659853181,2.337525183996991,27.99936644399021,35.00639415348845,6.992560697451871,0.7205789804908749,BrCc1ccccc1S(=O)(=O)N,-0.2028931454055665,-0.2631887574229946,0.02763169847213926,-0.4059463126942601,1.998633556009788,6.40594631269426,4.379675182278273,-0.224257098051228,123.5030886171481,55.57959771863102,0.02562824243556246,-0.3105643502149055,1.99863,6.310564350214905,4.286314329774449,0.7205789804908749,C,BrCc1ccccc1S(=O)(=O)N,2.044936120048262,1.172990207481766,0.2109130731827087,2.318367441411697,9.998751778004895,13.6816325585883,3.471963609471535,1.224531350715089,204.97485840882,248.4319260382746,0.2081246659853181,2.337525183996991,9.99874,13.66247481600301,3.455616594007902,0.6523590310112548,S,BrCc1ccccc1S(=O)(=O)N,-0.8000977534493758,-0.5438829650557053,0.02240464371824479,-0.9625409477624822,1.999875902070835,8.962540947762482,6.940260401973402,-0.5289238572741807,44.59208698779804,114.2995534693242,0.02254760772998406,-0.9443384986716121,1.99988,8.944338498671613,6.921910890941628,0.4522792201144347,O,BrCc1ccccc1S(=O)(=O)N,-0.7984470915562804,-0.5355631732549713,0.02253193660218171,-0.9565169445099008,1.999875875934059,8.9565169445099,6.934110909978553,-0.521524846045267,41.486460256238,105.6498890017789,0.02266550633363743,-0.9393121443933857,1.99988,8.939312144393387,6.916766638059748,0.4577892500700748,O,BrCc1ccccc1S(=O)(=O)N,-0.7490922793458012,-0.8715501687017263,0.01572331970636239,-1.131897825387994,1.999696443990212,8.131897825387995,6.11648218575736,-0.8817112948593286,141.1844273208484,160.9585916793402,0.01501711201957584,-1.13939381950665,1.999696443990212,8.139393819506651,6.124680263496862,0.4499317025831294,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702e40>,"InChI=1S/C7H8BrNO2S/c8-5-6-3-1-2-4-7(6)12(9,10)11/h1-4H,5H2,(H2,9,10,11)"
BrCc1coc(c1)S(=O)(=O)N,-3443.562410141693,5.098777185758576,3887.24665336371,1323.989160917113,-3443.680273209162,0.1283127192858513,-3443.573345163423,-3443.613102519573,0.0776203414069233,-3443.561465863986,0.1292567192858513,0,1.0,4.803237514051561,0.1503476905584905,4007.60924479815,0.1160306385371105,-0.266378329095601,-0.03431705202137997,240.0713,1574.72588301654,1.0,17.0,0.1173774215893916,BrCc1coc(c1)S(=O)(=O)N,-0.8394360962479075,-0.8120836982935898,0.0004483660549654723,-1.084574729082541,0,0.5627064395623574,0.5619679308028219,-0.8318045927195172,4.769948184480457,25.00687423945583,0.000492968538709658,-1.118389056293096,0,0.5690612251995748,0.5683686047648414,0.3230875704251853,BrCc1coc(c1)S(=O)(=O)N,2.259392342797484,1.211196082358434,0.2191445140215645,2.334200208532059,27.99940065232795,35.20176778092534,7.166047718018031,1.203552955434496,1028.733136014157,2343.348168476584,0.2163981718688275,2.351464053821096,27.99940444583696,35.01578319189674,7.002087595965467,0.6401033898033178,BrCc1coc(c1)S(=O)(=O)N,-0.1593834299345771,0.05726099492114728,0.03898115135521231,0.05317924966687541,1.998694463242154,5.946820750333125,3.909145135735759,0.02197105414071659,76.73724427887564,45.82919485843903,0.03681682532785546,-0.03605005767547999,1.998662759676324,6.03605005767548,4.000570472671301,0.6401033898033178,C,BrCc1coc(c1)S(=O)(=O)N,2.259392342797484,1.211196082358434,0.2191445140215645,2.334200208532059,9.998547275134076,13.66579979146794,3.448110779393826,1.203552955434496,277.3880215448227,286.3251985799993,0.2163981718688275,2.351464053821096,9.998560052215597,13.6485359461789,3.433584962418157,0.5884632881909353,S,BrCc1coc(c1)S(=O)(=O)N,-0.7771455174863173,-0.4919119561378702,0.0231769152315328,-0.9155545621759221,1.99989,8.915554562175924,6.892497629539192,-0.5126336654375578,50.00813578643618,147.4330424136452,0.0228486013921638,-0.9373251744948551,1.99989,8.937325174494855,6.914593796021169,0.4087627817186634,O,BrCc1coc(c1)S(=O)(=O)N,-0.8129041306870933,-0.4749235673553634,0.023445559035651,-0.8965285233252247,1.99989,8.896528523325227,6.873192964289574,-0.4996187772241779,29.31314227588234,130.5429975389393,0.02313850529655606,-0.9253268169603991,1.99989,8.9253268169604,6.902298311663843,0.3946124300775479,O,BrCc1coc(c1)S(=O)(=O)N,-0.8394360962479075,-0.8120836982935898,0.01558741710461542,-1.084574729082541,1.99968,8.084574729082542,6.069314534896403,-0.8318045927195172,120.0324900797344,161.7423129441439,0.01559245818130959,-1.118389056293096,1.99968,8.118389056293095,6.103116598111787,0.4052349630834762,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702760>,"InChI=1S/C5H6BrNO3S/c6-2-4-1-5(10-3-4)11(7,8)9/h1,3H,2H2,(H2,7,8,9)"
BrCc1noc(c1)S(=O)(=O)N,-3459.57477320555,10.79175748185185,3697.26997044762,1336.890102357713,-3459.676162893114,0.1158597520260621,-3459.585556909962,-3459.625127838541,0.06550512458181591,-3459.573828211096,0.1168037575726129,0,1.0,5.661956603026828,0.1797142396913798,3887.476402604278,0.1210399756872549,-0.3007542153786347,-0.05867426400412493,241.0591,1233.126059494983,1.0,16.0,0.1050750531606569,BrCc1noc(c1)S(=O)(=O)N,-0.8308862213724036,-0.8396543623542007,0.000290887448133623,-1.131276003954938,0,0.5669563785334604,0.5661175987746442,-0.8337061954519837,7.409710667793316,-112.9323100194535,0.0004804437240668115,-1.119374124967672,0,0.5623124404823674,0.5616231060684678,0.3238692661976481,BrCc1noc(c1)S(=O)(=O)N,2.214242679207662,1.187607409433378,0.2176810538446587,2.349396655861002,27.99909016639652,34.48011649555914,6.930765124092186,1.220558706285652,1013.717751970223,2345.316102225497,0.2170451028267683,2.352246283810941,27.9994,34.99571752710064,6.981617416169623,0.6317526077742119,BrCc1noc(c1)S(=O)(=O)N,-0.01197273681577474,0.0626246808709239,0.03959184657027234,-0.05911954081279978,1.998699944534492,6.0591195408128,4.020827749708036,0.09102656043841816,99.3611953945382,28.40617545545226,0.0385439542595897,0.01056253951644506,1.998709944534492,5.989437460483556,3.952183561689473,0.6317526077742119,C,BrCc1noc(c1)S(=O)(=O)N,2.214242679207662,1.187607409433378,0.2176810538446587,2.349396655861002,9.998590055465508,13.650603344139,3.434332179363323,1.220558706285652,289.3901470802056,289.2391007345711,0.2170451028267683,2.352246283810941,9.998580110931018,13.64775371618906,3.432128557896783,0.5856649045976892,S,BrCc1noc(c1)S(=O)(=O)N,-0.7919304799176887,-0.5026779542595897,0.02322027732754176,-0.9320363000194373,1.99989,8.932036300019437,6.908935967226387,-0.4882576676381057,36.91958641628349,124.9239218860005,0.02351977813796659,-0.9147041599131264,1.99989,8.914704159913127,6.891304326309651,0.3929974578758205,O,BrCc1noc(c1)S(=O)(=O)N,-0.7643921416073249,-0.5283146894092154,0.02258482549922658,-0.9532398941259043,1.99989,8.953239894125904,6.930765124092186,-0.5039051239431134,55.55972026630583,140.5068259802115,0.02314310606846768,-0.9294238228085187,1.99989,8.929423822808518,6.906400716740052,0.4055329403767871,O,BrCc1noc(c1)S(=O)(=O)N,-0.8308862213724036,-0.8396543623542007,0.01518506356975672,-1.131276003954938,1.99968,8.131276003954937,6.11641099585069,-0.8337061954519837,119.1469421029284,163.2814804263046,0.01520522996628178,-1.119374124967672,1.99968,8.119374124967674,6.104488950466899,0.4075710156983171,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702b20>,"InChI=1S/C4H5BrN2O3S/c5-2-3-1-4(10-7-3)11(6,8)9/h1H,2H2,(H2,6,8,9)"
Brc1c(cccc1Cl)CS(=O)(=O)N,-3905.247144034264,2.822131761514297,3837.316432044022,1442.161769161226,-3905.385664081113,0.1508179391772591,-3905.259953968743,-3905.301291385108,0.09667058833369588,-3905.246200034264,0.1517619391772591,0,1.0,3.060631477988479,0.1454034772080309,4149.746317936379,0.1107120820447646,-0.2561155592527954,-0.03469139516326634,284.5548,1731.05219992522,1.0,20.0,0.1380080033312015,Brc1c(cccc1Cl)CS(=O)(=O)N,-0.8094219231803461,-0.8754232857129616,0.0007700136780712386,-1.141159589657863,0,0.572462961094859,0.5713477840451026,-0.874340583761922,3.794221684210528,24.72772332300559,0.0007300136780712385,-1.138156670272816,0,0.5692797583850941,0.5683127898519911,0.313645384872729,Brc1c(cccc1Cl)CS(=O)(=O)N,1.970350687341388,1.203503548597456,0.2074794802332929,2.315447268375526,27.99887998632193,34.76396318059832,6.931769163230016,1.206648785664948,827.5581844478709,2236.98446104369,0.2083144544252757,2.328427850576716,27.99899998632193,34.88211145716134,6.939313042487687,0.7120785519273755,Brc1c(cccc1Cl)CS(=O)(=O)N,-0.1005823766288985,-0.6169454589794287,0.02025815346038277,-0.7276832553809548,1.999179972643857,6.727683255380954,4.708245142954786,-0.6174041481139689,37.00454742207621,131.4899187852977,0.01997826288495268,-0.7272775105910345,1.999149972643857,6.727277510591034,4.708149275062224,0.6209460077099883,C,Brc1c(cccc1Cl)CS(=O)(=O)N,1.970350687341388,1.203503548597456,0.2074794802332929,2.315447268375526,9.99885010942457,13.68455273162447,3.478213169322753,1.206648785664948,208.6407123001866,244.8621128925695,0.2083144544252757,2.328427850576716,9.9988600957465,13.67157214942328,3.464397574991617,0.6303997284905092,S,Brc1c(cccc1Cl)CS(=O)(=O)N,-0.7667401860110101,-0.5340317907796134,0.02273513444963154,-0.9543843113577194,1.99988,8.954384311357718,6.931769163230016,-0.5273128234885082,49.9408831962967,119.2759078563849,0.02288501185710357,-0.9498038589366582,1.99988,8.949803858936658,6.927038847079555,0.4518021397593251,O,Brc1c(cccc1Cl)CS(=O)(=O)N,-0.7667667017368588,-0.5340342834883198,0.02273519382407819,-0.9543727765430312,1.99988,8.954372776543032,6.931762584267077,-0.5273016290227708,49.88792879567566,119.2408535541309,0.02288032854655208,-0.9497856590348248,1.99988,8.949785659034823,6.927025341070093,0.4517834319670461,O,Brc1c(cccc1Cl)CS(=O)(=O)N,-0.8094219231803461,-0.8754232857129616,0.01479053344477831,-1.141159589657863,1.999700013678071,8.141159589657862,6.126669042535013,-0.874340583761922,148.3677551401511,160.9113803973698,0.01463045137635088,-1.138156670272816,1.9997,8.138156670272815,6.123826218896465,0.4028106174588633,N,<rdkit.Chem.rdchem.Mol object at 0x1a1e702440>,"InChI=1S/C7H7BrClNO2S/c8-7-5(4-13(10,11)12)2-1-3-6(7)9/h1-3H,4H2,(H2,10,11,12)"
